Sample_ID_1	Sample_ID_2	Population_1	Population_2	CHRType	K	Value
343	Crotone501	KAZ14054	Crotone	Error	Allosome	K = 2	-0.028792
344	Crotone501	KAZ14055	Crotone	Error	Allosome	K = 2	-0.043862
345	Crotone501	KAZ14057	Crotone	Error	Allosome	K = 2	0.007413
346	Crotone501	KAZ14059	Crotone	Error	Allosome	K = 2	0.001964
347	Crotone501	KAZ14061	Crotone	Error	Allosome	K = 2	0.012951
348	Crotone501	Lesina_280	Crotone	Lesina	Allosome	K = 2	-0.028997
349	Crotone501	Lesina_281	Crotone	Lesina	Allosome	K = 2	0.02221
350	Crotone501	Lesina_282	Crotone	Lesina	Allosome	K = 2	-0.057151
351	Crotone501	Lesina_285	Crotone	Lesina	Allosome	K = 2	0.002455
352	Crotone501	Lesina_286	Crotone	Lesina	Allosome	K = 2	-0.028736
353	Crotone501	Lesina_287	Crotone	Lesina	Allosome	K = 2	-0.059705
354	Crotone501	Lesina_288	Crotone	Lesina	Allosome	K = 2	-0.032803
355	Crotone501	Lesina_289	Crotone	Lesina	Allosome	K = 2	-0.043841
356	Crotone501	Lesina_292	Crotone	Lesina	Allosome	K = 2	-0.031786
357	Crotone501	Lesina_295	Crotone	Lesina	Allosome	K = 2	-0.036147
358	Crotone501	PDOM2022NLD0042M	Crotone	Error	Allosome	K = 2	-0.065231
359	Crotone501	PDOM2022NLD0044M	Crotone	Error	Allosome	K = 2	-0.045442
360	Crotone501	PDOM2022NLD0045M	Crotone	Error	Allosome	K = 2	0.00879
361	Crotone501	PDOM2022NLD0046M	Crotone	Error	Allosome	K = 2	0.015872
362	Crotone501	PDOM2022NLD0072M	Crotone	Error	Allosome	K = 2	-0.002772
363	Crotone501	PDOM2022NLD0077M	Crotone	Error	Allosome	K = 2	-0.075327
364	Crotone501	PI22NLD0001M	Crotone	Error	Allosome	K = 2	-0.027436
365	Crotone514	Crotone517	Crotone	Crotone	Allosome	K = 2	0.081924
366	Crotone514	Crotone505	Crotone	Crotone	Allosome	K = 2	0.081924
367	Crotone514	Crotone518	Crotone	Crotone	Allosome	K = 2	0.081924
368	Crotone514	Crotone510	Crotone	Crotone	Allosome	K = 2	0.081924
369	Crotone514	Crotone500	Crotone	Crotone	Allosome	K = 2	0.081924
370	Crotone514	Crotone502	Crotone	Crotone	Allosome	K = 2	0.081924
371	Crotone514	Crotone501	Crotone	Crotone	Allosome	K = 2	0.081924
372	Crotone514	Crotone514	Crotone	Crotone	Allosome	K = 2	NA
373	Crotone514	Crotone498	Crotone	Crotone	Allosome	K = 2	0.099782
374	Crotone514	Crotone512	Crotone	Crotone	Allosome	K = 2	0.087733
375	Crotone514	FR046	Crotone	Error	Allosome	K = 2	-0.037176
376	Crotone514	FR049	Crotone	Error	Allosome	K = 2	-0.068555
377	Crotone514	FR051	Crotone	Error	Allosome	K = 2	-0.097461
378	Crotone514	FR063	Crotone	Error	Allosome	K = 2	-0.076668
379	Crotone514	FR064	Crotone	Error	Allosome	K = 2	-0.080253
380	Crotone514	Guglionesi_433	Crotone	Guglionesi	Allosome	K = 2	0.002794
381	Crotone514	Guglionesi_426	Crotone	Guglionesi	Allosome	K = 2	-0.006079
382	Crotone514	Guglionesi_431	Crotone	Guglionesi	Allosome	K = 2	0.035463
383	Crotone514	Guglionesi_336	Crotone	Guglionesi	Allosome	K = 2	0.093117
384	Crotone514	Guglionesi_428	Crotone	Guglionesi	Allosome	K = 2	0.022638
385	Crotone514	Guglionesi_429	Crotone	Guglionesi	Allosome	K = 2	0.029579
386	Crotone514	Guglionesi_434	Crotone	Guglionesi	Allosome	K = 2	-0.011542
387	Crotone514	Guglionesi_435	Crotone	Guglionesi	Allosome	K = 2	0.039231
388	Crotone514	Guglionesi_427	Crotone	Guglionesi	Allosome	K = 2	0.02311
389	Crotone514	Guglionesi_432	Crotone	Guglionesi	Allosome	K = 2	0.053985
390	Crotone514	KAZ14001	Crotone	Error	Allosome	K = 2	0.009156
391	Crotone514	KAZ14003	Crotone	Error	Allosome	K = 2	-0.055948
392	Crotone514	KAZ14032	Crotone	Error	Allosome	K = 2	0.067328
393	Crotone514	KAZ14035	Crotone	Error	Allosome	K = 2	-0.011432
394	Crotone514	KAZ14053	Crotone	Error	Allosome	K = 2	-0.01737
395	Crotone514	KAZ14054	Crotone	Error	Allosome	K = 2	-0.000918
396	Crotone514	KAZ14055	Crotone	Error	Allosome	K = 2	-0.000546
397	Crotone514	KAZ14057	Crotone	Error	Allosome	K = 2	0.026976
398	Crotone514	KAZ14059	Crotone	Error	Allosome	K = 2	-0.015667
399	Crotone514	KAZ14061	Crotone	Error	Allosome	K = 2	0.006359
400	Crotone514	Lesina_280	Crotone	Lesina	Allosome	K = 2	-0.044626
401	Crotone514	Lesina_281	Crotone	Lesina	Allosome	K = 2	-0.022545
402	Crotone514	Lesina_282	Crotone	Lesina	Allosome	K = 2	-0.039265
403	Crotone514	Lesina_285	Crotone	Lesina	Allosome	K = 2	-0.028025
404	Crotone514	Lesina_286	Crotone	Lesina	Allosome	K = 2	-0.039359
405	Crotone514	Lesina_287	Crotone	Lesina	Allosome	K = 2	-0.048497
406	Crotone514	Lesina_288	Crotone	Lesina	Allosome	K = 2	-0.049063
407	Crotone514	Lesina_289	Crotone	Lesina	Allosome	K = 2	-0.040159
408	Crotone514	Lesina_292	Crotone	Lesina	Allosome	K = 2	-0.049802
409	Crotone514	Lesina_295	Crotone	Lesina	Allosome	K = 2	-0.043421
410	Crotone514	PDOM2022NLD0042M	Crotone	Error	Allosome	K = 2	-0.059422
411	Crotone514	PDOM2022NLD0044M	Crotone	Error	Allosome	K = 2	-0.01854
412	Crotone514	PDOM2022NLD0045M	Crotone	Error	Allosome	K = 2	-0.032722
413	Crotone514	PDOM2022NLD0046M	Crotone	Error	Allosome	K = 2	0.021543
414	Crotone514	PDOM2022NLD0072M	Crotone	Error	Allosome	K = 2	-0.053383
415	Crotone514	PDOM2022NLD0077M	Crotone	Error	Allosome	K = 2	-0.065329
416	Crotone514	PI22NLD0001M	Crotone	Error	Allosome	K = 2	-0.058939
417	Crotone498	Crotone517	Crotone	Crotone	Allosome	K = 2	0.081924
418	Crotone498	Crotone505	Crotone	Crotone	Allosome	K = 2	0.081924
419	Crotone498	Crotone518	Crotone	Crotone	Allosome	K = 2	0.081924
420	Crotone498	Crotone510	Crotone	Crotone	Allosome	K = 2	0.081924
421	Crotone498	Crotone500	Crotone	Crotone	Allosome	K = 2	0.081924
422	Crotone498	Crotone502	Crotone	Crotone	Allosome	K = 2	0.081924
423	Crotone498	Crotone501	Crotone	Crotone	Allosome	K = 2	0.081924
424	Crotone498	Crotone514	Crotone	Crotone	Allosome	K = 2	0.081924
425	Crotone498	Crotone498	Crotone	Crotone	Allosome	K = 2	NA
426	Crotone498	Crotone512	Crotone	Crotone	Allosome	K = 2	0.08669
427	Crotone498	FR046	Crotone	Error	Allosome	K = 2	-0.047056
428	Crotone498	FR049	Crotone	Error	Allosome	K = 2	-0.08888
429	Crotone498	FR051	Crotone	Error	Allosome	K = 2	-0.061742
430	Crotone498	FR063	Crotone	Error	Allosome	K = 2	-0.081569
431	Crotone498	FR064	Crotone	Error	Allosome	K = 2	-0.083563
432	Crotone498	Guglionesi_433	Crotone	Guglionesi	Allosome	K = 2	0.062661
433	Crotone498	Guglionesi_426	Crotone	Guglionesi	Allosome	K = 2	-0.024501
434	Crotone498	Guglionesi_431	Crotone	Guglionesi	Allosome	K = 2	0.044373
435	Crotone498	Guglionesi_336	Crotone	Guglionesi	Allosome	K = 2	0.053998
436	Crotone498	Guglionesi_428	Crotone	Guglionesi	Allosome	K = 2	0.003404
437	Crotone498	Guglionesi_429	Crotone	Guglionesi	Allosome	K = 2	-0.00995
438	Crotone498	Guglionesi_434	Crotone	Guglionesi	Allosome	K = 2	-0.016633
439	Crotone498	Guglionesi_435	Crotone	Guglionesi	Allosome	K = 2	0.028162
440	Crotone498	Guglionesi_427	Crotone	Guglionesi	Allosome	K = 2	0.045252
441	Crotone498	Guglionesi_432	Crotone	Guglionesi	Allosome	K = 2	-0.016244
442	Crotone498	KAZ14001	Crotone	Error	Allosome	K = 2	0.023126
443	Crotone498	KAZ14003	Crotone	Error	Allosome	K = 2	-0.002076
444	Crotone498	KAZ14032	Crotone	Error	Allosome	K = 2	-0.010475
445	Crotone498	KAZ14035	Crotone	Error	Allosome	K = 2	-0.014401
446	Crotone498	KAZ14053	Crotone	Error	Allosome	K = 2	-0.001999
447	Crotone498	KAZ14054	Crotone	Error	Allosome	K = 2	-0.006953
448	Crotone498	KAZ14055	Crotone	Error	Allosome	K = 2	-0.003707
449	Crotone498	KAZ14057	Crotone	Error	Allosome	K = 2	-0.012593
450	Crotone498	KAZ14059	Crotone	Error	Allosome	K = 2	-0.00303
451	Crotone498	KAZ14061	Crotone	Error	Allosome	K = 2	0.008995
452	Crotone498	Lesina_280	Crotone	Lesina	Allosome	K = 2	-0.031948
453	Crotone498	Lesina_281	Crotone	Lesina	Allosome	K = 2	0.025173
454	Crotone498	Lesina_282	Crotone	Lesina	Allosome	K = 2	-0.039054
455	Crotone498	Lesina_285	Crotone	Lesina	Allosome	K = 2	-0.039011
456	Crotone498	Lesina_286	Crotone	Lesina	Allosome	K = 2	-0.01755
457	Crotone498	Lesina_287	Crotone	Lesina	Allosome	K = 2	-0.083835
458	Crotone498	Lesina_288	Crotone	Lesina	Allosome	K = 2	-0.041982
459	Crotone498	Lesina_289	Crotone	Lesina	Allosome	K = 2	-0.066596
460	Crotone498	Lesina_292	Crotone	Lesina	Allosome	K = 2	-0.03149
461	Crotone498	Lesina_295	Crotone	Lesina	Allosome	K = 2	-0.032962
462	Crotone498	PDOM2022NLD0042M	Crotone	Error	Allosome	K = 2	-0.052808
463	Crotone498	PDOM2022NLD0044M	Crotone	Error	Allosome	K = 2	-0.002947
464	Crotone498	PDOM2022NLD0045M	Crotone	Error	Allosome	K = 2	-0.046853
465	Crotone498	PDOM2022NLD0046M	Crotone	Error	Allosome	K = 2	-0.004405
466	Crotone498	PDOM2022NLD0072M	Crotone	Error	Allosome	K = 2	-0.020383
467	Crotone498	PDOM2022NLD0077M	Crotone	Error	Allosome	K = 2	-0.018304
468	Crotone498	PI22NLD0001M	Crotone	Error	Allosome	K = 2	0.003576
469	Crotone512	Crotone517	Crotone	Crotone	Allosome	K = 2	0.081924
470	Crotone512	Crotone505	Crotone	Crotone	Allosome	K = 2	0.081924
471	Crotone512	Crotone518	Crotone	Crotone	Allosome	K = 2	0.081924
472	Crotone512	Crotone510	Crotone	Crotone	Allosome	K = 2	0.081924
473	Crotone512	Crotone500	Crotone	Crotone	Allosome	K = 2	0.081924
474	Crotone512	Crotone502	Crotone	Crotone	Allosome	K = 2	0.081924
475	Crotone512	Crotone501	Crotone	Crotone	Allosome	K = 2	0.081924
476	Crotone512	Crotone514	Crotone	Crotone	Allosome	K = 2	0.081924
477	Crotone512	Crotone498	Crotone	Crotone	Allosome	K = 2	0.081924
478	Crotone512	Crotone512	Crotone	Crotone	Allosome	K = 2	NA
479	Crotone512	FR046	Crotone	Error	Allosome	K = 2	-0.084206
480	Crotone512	FR049	Crotone	Error	Allosome	K = 2	-0.061442
481	Crotone512	FR051	Crotone	Error	Allosome	K = 2	-0.063219
482	Crotone512	FR063	Crotone	Error	Allosome	K = 2	-0.033793
483	Crotone512	FR064	Crotone	Error	Allosome	K = 2	-0.028827
484	Crotone512	Guglionesi_433	Crotone	Guglionesi	Allosome	K = 2	-0.000161
485	Crotone512	Guglionesi_426	Crotone	Guglionesi	Allosome	K = 2	0.02288
486	Crotone512	Guglionesi_431	Crotone	Guglionesi	Allosome	K = 2	0.047586
487	Crotone512	Guglionesi_336	Crotone	Guglionesi	Allosome	K = 2	0.042321
488	Crotone512	Guglionesi_428	Crotone	Guglionesi	Allosome	K = 2	0.014664
489	Crotone512	Guglionesi_429	Crotone	Guglionesi	Allosome	K = 2	0.0469
490	Crotone512	Guglionesi_434	Crotone	Guglionesi	Allosome	K = 2	-0.006079
491	Crotone512	Guglionesi_435	Crotone	Guglionesi	Allosome	K = 2	0.009677
492	Crotone512	Guglionesi_427	Crotone	Guglionesi	Allosome	K = 2	0.046177
493	Crotone512	Guglionesi_432	Crotone	Guglionesi	Allosome	K = 2	0.002313
494	Crotone512	KAZ14001	Crotone	Error	Allosome	K = 2	0.009362
495	Crotone512	KAZ14003	Crotone	Error	Allosome	K = 2	-0.020981
496	Crotone512	KAZ14032	Crotone	Error	Allosome	K = 2	0.015449
497	Crotone512	KAZ14035	Crotone	Error	Allosome	K = 2	-0.001723
498	Crotone512	KAZ14053	Crotone	Error	Allosome	K = 2	0.002551
499	Crotone512	KAZ14054	Crotone	Error	Allosome	K = 2	0.006548
500	Crotone512	KAZ14055	Crotone	Error	Allosome	K = 2	0.01299
501	Crotone512	KAZ14057	Crotone	Error	Allosome	K = 2	0.01226
502	Crotone512	KAZ14059	Crotone	Error	Allosome	K = 2	-0.027838
503	Crotone512	KAZ14061	Crotone	Error	Allosome	K = 2	-0.02366
504	Crotone512	Lesina_280	Crotone	Lesina	Allosome	K = 2	-0.052137
505	Crotone512	Lesina_281	Crotone	Lesina	Allosome	K = 2	-0.049771
506	Crotone512	Lesina_282	Crotone	Lesina	Allosome	K = 2	0.005147
507	Crotone512	Lesina_285	Crotone	Lesina	Allosome	K = 2	-0.008538
508	Crotone512	Lesina_286	Crotone	Lesina	Allosome	K = 2	-0.040303
509	Crotone512	Lesina_287	Crotone	Lesina	Allosome	K = 2	-0.026426
510	Crotone512	Lesina_288	Crotone	Lesina	Allosome	K = 2	-0.070626
511	Crotone512	Lesina_289	Crotone	Lesina	Allosome	K = 2	-0.042137
512	Crotone512	Lesina_292	Crotone	Lesina	Allosome	K = 2	-0.033791
513	Crotone512	Lesina_295	Crotone	Lesina	Allosome	K = 2	-0.034867
514	Crotone512	PDOM2022NLD0042M	Crotone	Error	Allosome	K = 2	-0.056984
515	Crotone512	PDOM2022NLD0044M	Crotone	Error	Allosome	K = 2	-0.01275
516	Crotone512	PDOM2022NLD0045M	Crotone	Error	Allosome	K = 2	0.000695
517	Crotone512	PDOM2022NLD0046M	Crotone	Error	Allosome	K = 2	-0.031451
518	Crotone512	PDOM2022NLD0072M	Crotone	Error	Allosome	K = 2	-0.015287
519	Crotone512	PDOM2022NLD0077M	Crotone	Error	Allosome	K = 2	-0.019337
520	Crotone512	PI22NLD0001M	Crotone	Error	Allosome	K = 2	-0.073248
521	FR046	Crotone517	Sales	Crotone	Allosome	K = 2	-0.060709
522	FR046	Crotone505	Sales	Crotone	Allosome	K = 2	-0.060709
523	FR046	Crotone518	Sales	Crotone	Allosome	K = 2	-0.060709
524	FR046	Crotone510	Sales	Crotone	Allosome	K = 2	-0.060709
525	FR046	Crotone500	Sales	Crotone	Allosome	K = 2	-0.060709
526	FR046	Crotone502	Sales	Crotone	Allosome	K = 2	-0.060709
527	FR046	Crotone501	Sales	Crotone	Allosome	K = 2	-0.060709
528	FR046	Crotone514	Sales	Crotone	Allosome	K = 2	-0.060709
529	FR046	Crotone498	Sales	Crotone	Allosome	K = 2	-0.060709
530	FR046	Crotone512	Sales	Crotone	Allosome	K = 2	-0.060709
531	FR046	FR046	Sales	Error	Allosome	K = 2	NA
532	FR046	FR049	Sales	Error	Allosome	K = 2	0.222667
533	FR046	FR051	Sales	Error	Allosome	K = 2	0.179048
534	FR046	FR063	Sales	Error	Allosome	K = 2	0.186468
535	FR046	FR064	Sales	Error	Allosome	K = 2	0.188441
536	FR046	Guglionesi_433	Sales	Guglionesi	Allosome	K = 2	-0.0185
537	FR046	Guglionesi_426	Sales	Guglionesi	Allosome	K = 2	-0.076432
538	FR046	Guglionesi_431	Sales	Guglionesi	Allosome	K = 2	-0.05183
539	FR046	Guglionesi_336	Sales	Guglionesi	Allosome	K = 2	-0.069654
540	FR046	Guglionesi_428	Sales	Guglionesi	Allosome	K = 2	-0.096637
541	FR046	Guglionesi_429	Sales	Guglionesi	Allosome	K = 2	-0.021458
542	FR046	Guglionesi_434	Sales	Guglionesi	Allosome	K = 2	-0.034211
543	FR046	Guglionesi_435	Sales	Guglionesi	Allosome	K = 2	-0.081647
544	FR046	Guglionesi_427	Sales	Guglionesi	Allosome	K = 2	-0.103751
545	FR046	Guglionesi_432	Sales	Guglionesi	Allosome	K = 2	-0.045456
546	FR046	KAZ14001	Sales	Error	Allosome	K = 2	0.012423
547	FR046	KAZ14003	Sales	Error	Allosome	K = 2	0.022061
548	FR046	KAZ14032	Sales	Error	Allosome	K = 2	0.019994
549	FR046	KAZ14035	Sales	Error	Allosome	K = 2	0.006245
550	FR046	KAZ14053	Sales	Error	Allosome	K = 2	0.020841
551	FR046	KAZ14054	Sales	Error	Allosome	K = 2	0.027499
552	FR046	KAZ14055	Sales	Error	Allosome	K = 2	0.024793
553	FR046	KAZ14057	Sales	Error	Allosome	K = 2	0.000922
554	FR046	KAZ14059	Sales	Error	Allosome	K = 2	0.010454
555	FR046	KAZ14061	Sales	Error	Allosome	K = 2	0.022547
556	FR046	Lesina_280	Sales	Lesina	Allosome	K = 2	0.048671
557	FR046	Lesina_281	Sales	Lesina	Allosome	K = 2	0.005969
558	FR046	Lesina_282	Sales	Lesina	Allosome	K = 2	0.002727
559	FR046	Lesina_285	Sales	Lesina	Allosome	K = 2	-0.008813
560	FR046	Lesina_286	Sales	Lesina	Allosome	K = 2	0.026522
561	FR046	Lesina_287	Sales	Lesina	Allosome	K = 2	0.032693
562	FR046	Lesina_288	Sales	Lesina	Allosome	K = 2	-0.003352
563	FR046	Lesina_289	Sales	Lesina	Allosome	K = 2	0.020108
564	FR046	Lesina_292	Sales	Lesina	Allosome	K = 2	-0.024293
565	FR046	Lesina_295	Sales	Lesina	Allosome	K = 2	0.010137
566	FR046	PDOM2022NLD0042M	Sales	Error	Allosome	K = 2	0.010077
567	FR046	PDOM2022NLD0044M	Sales	Error	Allosome	K = 2	0.012281
568	FR046	PDOM2022NLD0045M	Sales	Error	Allosome	K = 2	-0.014334
569	FR046	PDOM2022NLD0046M	Sales	Error	Allosome	K = 2	0.018775
570	FR046	PDOM2022NLD0072M	Sales	Error	Allosome	K = 2	-0.006505
571	FR046	PDOM2022NLD0077M	Sales	Error	Allosome	K = 2	0.046946
572	FR046	PI22NLD0001M	Sales	Error	Allosome	K = 2	0.019303
573	FR049	Crotone517	Sales	Crotone	Allosome	K = 2	-0.060709
574	FR049	Crotone505	Sales	Crotone	Allosome	K = 2	-0.060709
575	FR049	Crotone518	Sales	Crotone	Allosome	K = 2	-0.060709
576	FR049	Crotone510	Sales	Crotone	Allosome	K = 2	-0.060709
577	FR049	Crotone500	Sales	Crotone	Allosome	K = 2	-0.060709
578	FR049	Crotone502	Sales	Crotone	Allosome	K = 2	-0.060709
579	FR049	Crotone501	Sales	Crotone	Allosome	K = 2	-0.060709
580	FR049	Crotone514	Sales	Crotone	Allosome	K = 2	-0.060709
581	FR049	Crotone498	Sales	Crotone	Allosome	K = 2	-0.060709
582	FR049	Crotone512	Sales	Crotone	Allosome	K = 2	-0.060709
583	FR049	FR046	Sales	Error	Allosome	K = 2	0.181444
584	FR049	FR049	Sales	Error	Allosome	K = 2	NA
585	FR049	FR051	Sales	Error	Allosome	K = 2	0.178151
586	FR049	FR063	Sales	Error	Allosome	K = 2	0.188502
587	FR049	FR064	Sales	Error	Allosome	K = 2	0.126108
588	FR049	Guglionesi_433	Sales	Guglionesi	Allosome	K = 2	-0.007403
589	FR049	Guglionesi_426	Sales	Guglionesi	Allosome	K = 2	-0.076861
590	FR049	Guglionesi_431	Sales	Guglionesi	Allosome	K = 2	-0.045756
591	FR049	Guglionesi_336	Sales	Guglionesi	Allosome	K = 2	-0.046456
592	FR049	Guglionesi_428	Sales	Guglionesi	Allosome	K = 2	-0.04837
593	FR049	Guglionesi_429	Sales	Guglionesi	Allosome	K = 2	-0.035232
594	FR049	Guglionesi_434	Sales	Guglionesi	Allosome	K = 2	-0.05617
595	FR049	Guglionesi_435	Sales	Guglionesi	Allosome	K = 2	-0.065763
596	FR049	Guglionesi_427	Sales	Guglionesi	Allosome	K = 2	-0.108823
597	FR049	Guglionesi_432	Sales	Guglionesi	Allosome	K = 2	-0.060913
598	FR049	KAZ14001	Sales	Error	Allosome	K = 2	-0.016297
599	FR049	KAZ14003	Sales	Error	Allosome	K = 2	0.004313
600	FR049	KAZ14032	Sales	Error	Allosome	K = 2	-0.010338
601	FR049	KAZ14035	Sales	Error	Allosome	K = 2	0.022338
602	FR049	KAZ14053	Sales	Error	Allosome	K = 2	0.022359
603	FR049	KAZ14054	Sales	Error	Allosome	K = 2	0.042379
604	FR049	KAZ14055	Sales	Error	Allosome	K = 2	0.047647
605	FR049	KAZ14057	Sales	Error	Allosome	K = 2	0.005611
606	FR049	KAZ14059	Sales	Error	Allosome	K = 2	0.035235
607	FR049	KAZ14061	Sales	Error	Allosome	K = 2	0.000665
608	FR049	Lesina_280	Sales	Lesina	Allosome	K = 2	0.023175
609	FR049	Lesina_281	Sales	Lesina	Allosome	K = 2	0.015136
610	FR049	Lesina_282	Sales	Lesina	Allosome	K = 2	0.025231
611	FR049	Lesina_285	Sales	Lesina	Allosome	K = 2	0.017168
612	FR049	Lesina_286	Sales	Lesina	Allosome	K = 2	0.022482
613	FR049	Lesina_287	Sales	Lesina	Allosome	K = 2	0.031188
614	FR049	Lesina_288	Sales	Lesina	Allosome	K = 2	0.020062
615	FR049	Lesina_289	Sales	Lesina	Allosome	K = 2	0.042755
616	FR049	Lesina_292	Sales	Lesina	Allosome	K = 2	0.013513
617	FR049	Lesina_295	Sales	Lesina	Allosome	K = 2	-0.019991
618	FR049	PDOM2022NLD0042M	Sales	Error	Allosome	K = 2	0.047408
619	FR049	PDOM2022NLD0044M	Sales	Error	Allosome	K = 2	0.018028
620	FR049	PDOM2022NLD0045M	Sales	Error	Allosome	K = 2	-0.001121
621	FR049	PDOM2022NLD0046M	Sales	Error	Allosome	K = 2	0.026334
622	FR049	PDOM2022NLD0072M	Sales	Error	Allosome	K = 2	-0.022028
623	FR049	PDOM2022NLD0077M	Sales	Error	Allosome	K = 2	0.031077
624	FR049	PI22NLD0001M	Sales	Error	Allosome	K = 2	0.055488
625	FR051	Crotone517	Sales	Crotone	Allosome	K = 2	-0.060709
626	FR051	Crotone505	Sales	Crotone	Allosome	K = 2	-0.060709
627	FR051	Crotone518	Sales	Crotone	Allosome	K = 2	-0.060709
628	FR051	Crotone510	Sales	Crotone	Allosome	K = 2	-0.060709
629	FR051	Crotone500	Sales	Crotone	Allosome	K = 2	-0.060709
630	FR051	Crotone502	Sales	Crotone	Allosome	K = 2	-0.060709
631	FR051	Crotone501	Sales	Crotone	Allosome	K = 2	-0.060709
632	FR051	Crotone514	Sales	Crotone	Allosome	K = 2	-0.060709
633	FR051	Crotone498	Sales	Crotone	Allosome	K = 2	-0.060709
634	FR051	Crotone512	Sales	Crotone	Allosome	K = 2	-0.060709
635	FR051	FR046	Sales	Error	Allosome	K = 2	0.181444
636	FR051	FR049	Sales	Error	Allosome	K = 2	0.181444
637	FR051	FR051	Sales	Error	Allosome	K = 2	NA
638	FR051	FR063	Sales	Error	Allosome	K = 2	0.194654
639	FR051	FR064	Sales	Error	Allosome	K = 2	0.182299
640	FR051	Guglionesi_433	Sales	Guglionesi	Allosome	K = 2	-0.031612
641	FR051	Guglionesi_426	Sales	Guglionesi	Allosome	K = 2	-0.026805
642	FR051	Guglionesi_431	Sales	Guglionesi	Allosome	K = 2	-0.053114
643	FR051	Guglionesi_336	Sales	Guglionesi	Allosome	K = 2	-0.059222
644	FR051	Guglionesi_428	Sales	Guglionesi	Allosome	K = 2	-0.056021
645	FR051	Guglionesi_429	Sales	Guglionesi	Allosome	K = 2	-0.037758
646	FR051	Guglionesi_434	Sales	Guglionesi	Allosome	K = 2	-0.050952
647	FR051	Guglionesi_435	Sales	Guglionesi	Allosome	K = 2	-0.057368
648	FR051	Guglionesi_427	Sales	Guglionesi	Allosome	K = 2	-0.120291
649	FR051	Guglionesi_432	Sales	Guglionesi	Allosome	K = 2	-0.070848
650	FR051	KAZ14001	Sales	Error	Allosome	K = 2	-0.027429
651	FR051	KAZ14003	Sales	Error	Allosome	K = 2	0.022962
652	FR051	KAZ14032	Sales	Error	Allosome	K = 2	-0.038292
653	FR051	KAZ14035	Sales	Error	Allosome	K = 2	0.009985
654	FR051	KAZ14053	Sales	Error	Allosome	K = 2	0.003829
655	FR051	KAZ14054	Sales	Error	Allosome	K = 2	0.041935
656	FR051	KAZ14055	Sales	Error	Allosome	K = 2	0.00265
657	FR051	KAZ14057	Sales	Error	Allosome	K = 2	0.027099
658	FR051	KAZ14059	Sales	Error	Allosome	K = 2	0.032913
659	FR051	KAZ14061	Sales	Error	Allosome	K = 2	0.05507
660	FR051	Lesina_280	Sales	Lesina	Allosome	K = 2	0.050234
661	FR051	Lesina_281	Sales	Lesina	Allosome	K = 2	0.024271
662	FR051	Lesina_282	Sales	Lesina	Allosome	K = 2	0.003092
663	FR051	Lesina_285	Sales	Lesina	Allosome	K = 2	-0.014283
664	FR051	Lesina_286	Sales	Lesina	Allosome	K = 2	0.025001
665	FR051	Lesina_287	Sales	Lesina	Allosome	K = 2	0.038942
666	FR051	Lesina_288	Sales	Lesina	Allosome	K = 2	0.014785
667	FR051	Lesina_289	Sales	Lesina	Allosome	K = 2	0.045662
668	FR051	Lesina_292	Sales	Lesina	Allosome	K = 2	0.013493
669	FR051	Lesina_295	Sales	Lesina	Allosome	K = 2	0.01895
670	FR051	PDOM2022NLD0042M	Sales	Error	Allosome	K = 2	0.029141
671	FR051	PDOM2022NLD0044M	Sales	Error	Allosome	K = 2	-0.00818
672	FR051	PDOM2022NLD0045M	Sales	Error	Allosome	K = 2	0.029127
673	FR051	PDOM2022NLD0046M	Sales	Error	Allosome	K = 2	-0.008824
674	FR051	PDOM2022NLD0072M	Sales	Error	Allosome	K = 2	0.029273
675	FR051	PDOM2022NLD0077M	Sales	Error	Allosome	K = 2	0.050284
676	FR051	PI22NLD0001M	Sales	Error	Allosome	K = 2	0.031319
677	FR063	Crotone517	Sales	Crotone	Allosome	K = 2	-0.060709
678	FR063	Crotone505	Sales	Crotone	Allosome	K = 2	-0.060709
679	FR063	Crotone518	Sales	Crotone	Allosome	K = 2	-0.060709
680	FR063	Crotone510	Sales	Crotone	Allosome	K = 2	-0.060709
681	FR063	Crotone500	Sales	Crotone	Allosome	K = 2	-0.060709
682	FR063	Crotone502	Sales	Crotone	Allosome	K = 2	-0.060709
683	FR063	Crotone501	Sales	Crotone	Allosome	K = 2	-0.060709
684	FR063	Crotone514	Sales	Crotone	Allosome	K = 2	-0.060709
685	FR063	Crotone498	Sales	Crotone	Allosome	K = 2	-0.060709
686	FR063	Crotone512	Sales	Crotone	Allosome	K = 2	-0.060709
687	FR063	FR046	Sales	Error	Allosome	K = 2	0.181444
688	FR063	FR049	Sales	Error	Allosome	K = 2	0.181444
689	FR063	FR051	Sales	Error	Allosome	K = 2	0.181444
690	FR063	FR063	Sales	Error	Allosome	K = 2	NA
691	FR063	FR064	Sales	Error	Allosome	K = 2	0.168102
692	FR063	Guglionesi_433	Sales	Guglionesi	Allosome	K = 2	-0.039562
693	FR063	Guglionesi_426	Sales	Guglionesi	Allosome	K = 2	-0.070004
694	FR063	Guglionesi_431	Sales	Guglionesi	Allosome	K = 2	-0.04161
695	FR063	Guglionesi_336	Sales	Guglionesi	Allosome	K = 2	-0.09009
696	FR063	Guglionesi_428	Sales	Guglionesi	Allosome	K = 2	-0.00567
